date,state,fips,cases,deaths
9/2/2020,Vermont,50,1637,58
9/2/2020,Virgin Islands,78,1144,15
9/2/2020,Virginia,51,122542,2641
9/2/2020,Washington,53,78554,2025
9/2/2020,West Virginia,54,10642,230
9/2/2020,Wisconsin,55,82261,1151
9/2/2020,Wyoming,56,3911,41
9/3/2020,Alabama,1,129285,2233
9/3/2020,Alaska,2,6287,37
9/3/2020,Arizona,4,203964,5133
9/3/2020,Arkansas,5,63504,861
9/3/2020,California,6,727403,13497
9/3/2020,Colorado,8,58680,1963
9/3/2020,Connecticut,9,53209,4468
9/3/2020,Delaware,10,17653,606
9/3/2020,District of Columbia,11,14135,609
9/3/2020,Florida,12,637005,11649
9/3/2020,Georgia,13,261056,5735
9/3/2020,Guam,66,2529,14
9/3/2020,Hawaii,15,9177,78
9/3/2020,Idaho,16,33361,375
9/3/2020,Illinois,17,242715,8347
9/3/2020,Indiana,18,98971,3332
9/3/2020,Iowa,19,67693,1137
9/3/2020,Kansas,20,44755,475
9/3/2020,Kentucky,21,54067,1021
9/3/2020,Louisiana,22,151547,5021
9/3/2020,Maine,23,4617,133
9/3/2020,Maryland,24,110504,3778
9/3/2020,Massachusetts,25,121546,9077
9/3/2020,Michigan,26,115393,6794
9/3/2020,Minnesota,27,78175,1889
9/3/2020,Mississippi,28,85116,2536
9/3/2020,Missouri,29,90392,1680
9/3/2020,Montana,30,7903,111
9/3/2020,Nebraska,31,35469,410
9/3/2020,Nevada,32,70319,1366
9/3/2020,New Hampshire,33,7347,432
9/3/2020,New Jersey,34,194756,15971
9/3/2020,New Mexico,35,25812,791
9/3/2020,New York,36,441835,32567
9/3/2020,North Carolina,37,172791,2829
9/3/2020,North Dakota,38,12633,154
9/3/2020,Northern Mariana Islands,69,57,2
9/3/2020,Ohio,39,127112,4226
9/3/2020,Oklahoma,40,61027,835
9/3/2020,Oregon,41,27356,475
9/3/2020,Pennsylvania,42,141578,7805
9/3/2020,Puerto Rico,72,34198,448
9/3/2020,Rhode Island,44,22143,1055
9/3/2020,South Carolina,45,121696,2807
9/3/2020,South Dakota,46,14337,169
9/3/2020,Tennessee,47,157028,1791
9/3/2020,Texas,48,653321,13387
9/3/2020,Utah,49,53412,416
9/3/2020,Vermont,50,1637,58
9/3/2020,Virgin Islands,78,1150,16
9/3/2020,Virginia,51,123668,2652
9/3/2020,Washington,53,79120,2033
9/3/2020,West Virginia,54,10845,237
9/3/2020,Wisconsin,55,83119,1155
9/3/2020,Wyoming,56,3939,41
9/4/2020,Alabama,1,130393,2266
9/4/2020,Alaska,2,6416,37
9/4/2020,Arizona,4,204686,5174
9/4/2020,Arkansas,5,64678,873
9/4/2020,California,6,732693,13644
9/4/2020,Colorado,8,59021,1973
9/4/2020,Connecticut,9,53365,4468
9/4/2020,Delaware,10,17752,606
9/4/2020,District of Columbia,11,14186,611
9/4/2020,Florida,12,640203,11749
9/4/2020,Georgia,13,263047,5797
9/4/2020,Guam,66,2588,15
9/4/2020,Hawaii,15,9448,80
9/4/2020,Idaho,16,33628,386
9/4/2020,Illinois,17,248253,8386
9/4/2020,Indiana,18,100011,3350
9/4/2020,Iowa,19,68757,1158
9/4/2020,Kansas,20,46049,481
9/4/2020,Kentucky,21,55500,1028
9/4/2020,Louisiana,22,152369,5035
9/4/2020,Maine,23,4632,134
9/4/2020,Maryland,24,111332,3789
9/4/2020,Massachusetts,25,121758,9100
9/4/2020,Michigan,26,116470,6802
9/4/2020,Minnesota,27,79018,1899
9/4/2020,Mississippi,28,85939,2558
9/4/2020,Missouri,29,91994,1698
9/4/2020,Montana,30,8046,114
9/4/2020,Nebraska,31,35661,411
9/4/2020,Nevada,32,70783,1376
9/4/2020,New Hampshire,33,7368,432
9/4/2020,New Jersey,34,195205,15978
9/4/2020,New Mexico,35,25902,794
9/4/2020,New York,36,442698,32573
9/4/2020,North Carolina,37,174848,2868
9/4/2020,North Dakota,38,12977,154
9/4/2020,Northern Mariana Islands,69,57,2
9/4/2020,Ohio,39,128444,4248
9/4/2020,Oklahoma,40,62040,846
9/4/2020,Oregon,41,27605,481
9/4/2020,Pennsylvania,42,142537,7821
9/4/2020,Puerto Rico,72,34241,455
9/4/2020,Rhode Island,44,22243,1055
9/4/2020,South Carolina,45,123325,2846
9/4/2020,South Dakota,46,14596,170
9/4/2020,Tennessee,47,158120,1813
9/4/2020,Texas,48,658789,13516
9/4/2020,Utah,49,53940,420
9/4/2020,Vermont,50,1642,58
9/4/2020,Virgin Islands,78,1150,16
9/4/2020,Virginia,51,124779,2662
9/4/2020,Washington,53,79721,2042
9/4/2020,West Virginia,54,11037,243
9/4/2020,Wisconsin,55,84519,1164
9/4/2020,Wyoming,56,3989,42
9/5/2020,Alabama,1,131803,2275
9/5/2020,Alaska,2,6514,39
9/5/2020,Arizona,4,205518,5207
9/5/2020,Arkansas,5,65226,882
9/5/2020,California,6,737074,13708
9/5/2020,Colorado,8,59362,1978
9/5/2020,Connecticut,9,53365,4468
9/5/2020,Delaware,10,17892,608
9/5/2020,District of Columbia,11,14238,611
9/5/2020,Florida,12,643859,11810
9/5/2020,Georgia,13,265215,5842
9/5/2020,Guam,66,2640,16
9/5/2020,Hawaii,15,9667,83
9/5/2020,Idaho,16,33884,386
9/5/2020,Illinois,17,250882,8405
9/5/2020,Indiana,18,101094,3362
9/5/2020,Iowa,19,69690,1165
9/5/2020,Kansas,20,46051,482
9/5/2020,Kentucky,21,56016,1033
9/5/2020,Louisiana,22,152369,5035
9/5/2020,Maine,23,4667,134
9/5/2020,Maryland,24,112104,3796
9/5/2020,Massachusetts,25,122196,9116
9/5/2020,Michigan,26,117267,6809
9/5/2020,Minnesota,27,79932,1903
9/5/2020,Mississippi,28,86478,2569
9/5/2020,Missouri,29,93713,1728
9/5/2020,Montana,30,8178,116
9/5/2020,Nebraska,31,35805,415
9/5/2020,Nevada,32,71184,1390
9/5/2020,New Hampshire,33,7424,432
9/5/2020,New Jersey,34,195530,15985
9/5/2020,New Mexico,35,26048,800
9/5/2020,New York,36,443497,32579
9/5/2020,North Carolina,37,176124,2913
9/5/2020,North Dakota,38,13338,159
9/5/2020,Northern Mariana Islands,69,58,2
9/5/2020,Ohio,39,129785,4256
9/5/2020,Oklahoma,40,63187,850
9/5/2020,Oregon,41,27857,482
9/5/2020,Pennsylvania,42,143301,7837
9/5/2020,Puerto Rico,72,34492,464
9/5/2020,Rhode Island,44,22243,1055
9/5/2020,South Carolina,45,124289,2877
9/5/2020,South Dakota,46,14889,173
9/5/2020,Tennessee,47,159893,1838
9/5/2020,Texas,48,663246,13660
9/5/2020,Utah,49,54364,421
9/5/2020,Vermont,50,1647,58
9/5/2020,Virgin Islands,78,1167,16
9/5/2020,Virginia,51,125727,2677
9/5/2020,Washington,53,79900,2042
9/5/2020,West Virginia,54,11289,243
9/5/2020,Wisconsin,55,85517,1177
9/5/2020,Wyoming,56,4006,42
9/6/2020,Alabama,1,132314,2276
9/6/2020,Alaska,2,6603,39
9/6/2020,Arizona,4,205772,5221
9/6/2020,Arkansas,5,65924,894
9/6/2020,California,6,740233,13730
9/6/2020,Colorado,8,59626,1980
9/6/2020,Connecticut,9,53365,4468
9/6/2020,Delaware,10,18043,609
9/6/2020,District of Columbia,11,14279,611
9/6/2020,Florida,12,646423,11848
9/6/2020,Georgia,13,266707,5900
9/6/2020,Guam,66,2588,17
9/6/2020,Hawaii,15,9829,84
9/6/2020,Idaho,16,34053,387
9/6/2020,Illinois,17,252306,8409
9/6/2020,Indiana,18,101937,3364
9/6/2020,Iowa,19,70210,1167
9/6/2020,Kansas,20,46151,483
9/6/2020,Kentucky,21,56172,1035
9/6/2020,Louisiana,22,153764,5093
9/6/2020,Maine,23,4682,134
9/6/2020,Maryland,24,112557,3799
9/6/2020,Massachusetts,25,122562,9125
9/6/2020,Michigan,26,117310,6809
9/6/2020,Minnesota,27,80639,1909
9/6/2020,Mississippi,28,86888,2584
9/6/2020,Missouri,29,94923,1739
9/6/2020,Montana,30,8272,117
9/6/2020,Nebraska,31,35891,415
9/6/2020,Nevada,32,71711,1394
9/6/2020,New Hampshire,33,7447,433
9/6/2020,New Jersey,34,195841,15989
9/6/2020,New Mexico,35,26107,803
9/6/2020,New York,36,444226,32585
9/6/2020,North Carolina,37,177141,2920
9/6/2020,North Dakota,38,13635,160
9/6/2020,Northern Mariana Islands,69,58,2
9/6/2020,Ohio,39,130558,4259
9/6/2020,Oklahoma,40,63607,853
9/6/2020,Oregon,41,28045,483
9/6/2020,Pennsylvania,42,143902,7837
9/6/2020,Puerto Rico,72,34533,477
9/6/2020,Rhode Island,44,22243,1055
9/6/2020,South Carolina,45,124952,2887
9/6/2020,South Dakota,46,15109,173
9/6/2020,Tennessee,47,161589,1841
9/6/2020,Texas,48,665338,13739
9/6/2020,Utah,49,54660,423
9/6/2020,Vermont,50,1648,58
9/6/2020,Virgin Islands,78,1181,17
9/6/2020,Virginia,51,126926,2678
9/6/2020,Washington,53,80369,2043
9/6/2020,West Virginia,54,11412,246
9/6/2020,Wisconsin,55,86406,1177
9/6/2020,Wyoming,56,4032,42
9/7/2020,Alabama,1,132973,2276
9/7/2020,Alaska,2,6637,39
9/7/2020,Arizona,4,205971,5219
9/7/2020,Arkansas,5,66280,908
9/7/2020,California,6,742689,13763
9/7/2020,Colorado,8,59823,1980
9/7/2020,Connecticut,9,53365,4468
9/7/2020,Delaware,10,18249,609
9/7/2020,District of Columbia,11,14315,611
9/7/2020,Florida,12,648261,11870
9/7/2020,Georgia,13,267238,5907
9/7/2020,Guam,66,2588,19
9/7/2020,Hawaii,15,9933,85
9/7/2020,Idaho,16,34153,387
9/7/2020,Illinois,17,253649,8417
9/7/2020,Indiana,18,102527,3368
9/7/2020,Iowa,19,70537,1170
9/7/2020,Kansas,20,47409,485
9/7/2020,Kentucky,21,56545,1036
9/7/2020,Louisiana,22,154073,5105
9/7/2020,Maine,23,4701,134
9/7/2020,Maryland,24,113378,3804
9/7/2020,Massachusetts,25,122791,9133
9/7/2020,Michigan,26,118388,6813
9/7/2020,Minnesota,27,81277,1912
9/7/2020,Mississippi,28,87130,2585
9/7/2020,Missouri,29,95795,1739
9/7/2020,Montana,30,8340,118
9/7/2020,Nebraska,31,35975,415
9/7/2020,Nevada,32,72048,1394
9/7/2020,New Hampshire,33,7476,433
9/7/2020,New Jersey,34,196173,15991
9/7/2020,New Mexico,35,26144,807
9/7/2020,New York,36,444751,32600
9/7/2020,North Carolina,37,178212,2920
9/7/2020,North Dakota,38,13805,160
9/7/2020,Northern Mariana Islands,69,59,2
9/7/2020,Ohio,39,131336,4276
9/7/2020,Oklahoma,40,64220,853
9/7/2020,Oregon,41,28191,487
9/7/2020,Pennsylvania,42,144658,7855
9/7/2020,Puerto Rico,72,35375,477
9/7/2020,Rhode Island,44,22243,1055
9/7/2020,South Carolina,45,125607,2907
9/7/2020,South Dakota,46,15300,173
9/7/2020,Tennessee,47,162531,1845
9/7/2020,Texas,48,666209,13781
9/7/2020,Utah,49,55052,424
9/7/2020,Vermont,50,1651,58
9/7/2020,Virgin Islands,78,1190,17
9/7/2020,Virginia,51,127571,2684
9/7/2020,Washington,53,80485,2043
9/7/2020,West Virginia,54,11575,247
9/7/2020,Wisconsin,55,86981,1177
9/7/2020,Wyoming,56,4032,42
9/8/2020,Alabama,1,133606,2277
9/8/2020,Alaska,2,6670,39
9/8/2020,Arizona,4,206048,5221
9/8/2020,Arkansas,5,66757,917
9/8/2020,California,6,746114,13843
9/8/2020,Colorado,8,60003,1980
9/8/2020,Connecticut,9,53782,4474
9/8/2020,Delaware,10,18308,609
9/8/2020,District of Columbia,11,14362,611
9/8/2020,Florida,12,650084,11914
9/8/2020,Georgia,13,268684,5931
9/8/2020,Guam,66,2682,20
9/8/2020,Hawaii,15,10130,87
9/8/2020,Idaho,16,34461,390
9/8/2020,Illinois,17,255229,8431
9/8/2020,Indiana,18,102917,3380
9/8/2020,Iowa,19,71018,1185
9/8/2020,Kansas,20,47878,486
9/8/2020,Kentucky,21,56877,1039
9/8/2020,Louisiana,22,154329,5118
9/8/2020,Maine,23,4713,134
9/8/2020,Maryland,24,113734,3807
9/8/2020,Massachusetts,25,122962,9141
9/8/2020,Michigan,26,118984,6814
9/8/2020,Minnesota,27,81660,1914
9/8/2020,Mississippi,28,87379,2585
9/8/2020,Missouri,29,97044,1746
9/8/2020,Montana,30,8409,119
9/8/2020,Nebraska,31,36477,418
9/8/2020,Nevada,32,72165,1395
9/8/2020,New Hampshire,33,7494,433
9/8/2020,New Jersey,34,196450,15996
9/8/2020,New Mexico,35,26181,807
9/8/2020,New York,36,445308,32612
9/8/2020,North Carolina,37,179150,2942
9/8/2020,North Dakota,38,13876,160
9/8/2020,Northern Mariana Islands,69,59,2
9/8/2020,Ohio,39,131992,4298
9/8/2020,Oklahoma,40,65053,854
9/8/2020,Oregon,41,28355,492
9/8/2020,Pennsylvania,42,145191,7862
9/8/2020,Puerto Rico,72,35504,482
9/8/2020,Rhode Island,44,22592,1059
9/8/2020,South Carolina,45,125908,2912
9/8/2020,South Dakota,46,15403,173
9/8/2020,Tennessee,47,163180,1873
9/8/2020,Texas,48,670427,13855
9/8/2020,Utah,49,55424,426
9/8/2020,Vermont,50,1654,58
9/8/2020,Virgin Islands,78,1191,18
9/8/2020,Virginia,51,128407,2686
9/8/2020,Washington,53,81048,2045
9/8/2020,West Virginia,54,11661,250
9/8/2020,Wisconsin,55,87730,1179
9/8/2020,Wyoming,56,4103,42
9/9/2020,Alabama,1,134417,2285
9/9/2020,Alaska,2,6735,39
9/9/2020,Arizona,4,206548,5253
9/9/2020,Arkansas,5,67255,928
9/9/2020,California,6,749197,13990
9/9/2020,Colorado,8,60291,1984
9/9/2020,Connecticut,9,53871,4474
9/9/2020,Delaware,10,18308,609
9/9/2020,District of Columbia,11,14387,615
9/9/2020,Florida,12,652140,12114
9/9/2020,Georgia,13,270624,5987
9/9/2020,Guam,66,2727,21
9/9/2020,Hawaii,15,10228,90
9/9/2020,Idaho,16,34707,406
9/9/2020,Illinois,17,256614,8457
9/9/2020,Indiana,18,103641,3397
9/9/2020,Iowa,19,71594,1204
9/9/2020,Kansas,20,48389,497
9/9/2020,Kentucky,21,57518,1058
9/9/2020,Louisiana,22,155890,5140
9/9/2020,Maine,23,4734,134
9/9/2020,Maryland,24,114070,3816
9/9/2020,Massachusetts,25,123143,9146
9/9/2020,Michigan,26,119952,6889
9/9/2020,Minnesota,27,81920,1921
9/9/2020,Mississippi,28,87805,2623
9/9/2020,Missouri,29,98446,1755
9/9/2020,Montana,30,8499,122
9/9/2020,Nebraska,31,36917,434
9/9/2020,Nevada,32,72317,1414
9/9/2020,New Hampshire,33,7517,433
9/9/2020,New Jersey,34,196779,16009
9/9/2020,New Mexico,35,26268,813
9/9/2020,New York,36,445881,32611
9/9/2020,North Carolina,37,180061,2990
9/9/2020,North Dakota,38,14114,161
9/9/2020,Northern Mariana Islands,69,59,2
9/9/2020,Ohio,39,132965,4324
9/9/2020,Oklahoma,40,65929,863
9/9/2020,Oregon,41,28474,499
9/9/2020,Pennsylvania,42,146058,7882
9/9/2020,Puerto Rico,72,35507,500
9/9/2020,Rhode Island,44,22676,1062
9/9/2020,South Carolina,45,126213,2942
9/9/2020,South Dakota,46,15571,173
9/9/2020,Tennessee,47,164032,1908
9/9/2020,Texas,48,675149,13986
9/9/2020,Utah,49,55730,428
9/9/2020,Vermont,50,1656,58
9/9/2020,Virgin Islands,78,1197,18
9/9/2020,Virginia,51,129289,2697
9/9/2020,Washington,53,81528,2066
9/9/2020,West Virginia,54,11808,254
9/9/2020,Wisconsin,55,88643,1193
9/9/2020,Wyoming,56,4151,42
9/10/2020,Alabama,1,135565,2301
9/10/2020,Alaska,2,6860,39
9/10/2020,Arizona,4,207002,5275
9/10/2020,Arkansas,5,67803,940
9/10/2020,California,6,753019,14094
9/10/2020,Colorado,8,60576,1988
9/10/2020,Connecticut,9,54093,4478
9/10/2020,Delaware,10,18466,613
9/10/2020,District of Columbia,11,14412,616
9/10/2020,Florida,12,654723,12325
9/10/2020,Georgia,13,272588,6062
9/10/2020,Guam,66,2815,22
9/10/2020,Hawaii,15,10397,93
9/10/2020,Idaho,16,35027,407
9/10/2020,Illinois,17,258573,8480
9/10/2020,Indiana,18,104429,3410
9/10/2020,Iowa,19,72548,1208
9/10/2020,Kansas,20,48443,499
9/10/2020,Kentucky,21,58452,1073
9/10/2020,Louisiana,22,156354,5161
9/10/2020,Maine,23,4760,134
9/10/2020,Maryland,24,114574,3824
9/10/2020,Massachusetts,25,123546,9166
9/10/2020,Michigan,26,120896,6894
9/10/2020,Minnesota,27,82301,1936
9/10/2020,Mississippi,28,88322,2656
9/10/2020,Missouri,29,99677,1773
9/10/2020,Montana,30,8694,123
9/10/2020,Nebraska,31,37373,440
9/10/2020,Nevada,32,72620,1432
9/10/2020,New Hampshire,33,7573,434
9/10/2020,New Jersey,34,197203,16014
9/10/2020,New Mexico,35,26429,816
9/10/2020,New York,36,446637,32618
9/10/2020,North Carolina,37,181335,3016
9/10/2020,North Dakota,38,14446,163
9/10/2020,Northern Mariana Islands,69,59,2
9/10/2020,Ohio,39,134086,4354
9/10/2020,Oklahoma,40,66700,876
9/10/2020,Oregon,41,28661,501
9/10/2020,Pennsylvania,42,146735,7894
9/10/2020,Puerto Rico,72,36279,512
9/10/2020,Rhode Island,44,22782,1067
9/10/2020,South Carolina,45,126592,2975
9/10/2020,South Dakota,46,15834,177
9/10/2020,Tennessee,47,165911,1963
9/10/2020,Texas,48,677888,13998
9/10/2020,Utah,49,56182,431
9/10/2020,Vermont,50,1661,58
9/10/2020,Virgin Islands,78,1201,18
9/10/2020,Virginia,51,130525,2708
9/10/2020,Washington,53,82125,2073
9/10/2020,West Virginia,54,12017,257
9/10/2020,Wisconsin,55,90232,1202
9/10/2020,Wyoming,56,4199,42
9/11/2020,Alabama,1,136703,2333
9/11/2020,Alaska,2,6968,40
9/11/2020,Arizona,4,207525,5290
9/11/2020,Arkansas,5,68987,953
9/11/2020,California,6,757126,14265
9/11/2020,Colorado,8,60881,1991
9/11/2020,Connecticut,9,54326,4480
9/11/2020,Delaware,10,18559,613
9/11/2020,District of Columbia,11,14493,616
9/11/2020,Florida,12,658373,12501
9/11/2020,Georgia,13,274242,6103
9/11/2020,Guam,66,2832,24
9/11/2020,Hawaii,15,10567,95
9/11/2020,Idaho,16,35354,415
9/11/2020,Illinois,17,260949,8522
9/11/2020,Indiana,18,105703,3420
9/11/2020,Iowa,19,73399,1216
9/11/2020,Kansas,20,49393,520
9/11/2020,Kentucky,21,59349,1087
9/11/2020,Louisiana,22,157109,5202
9/11/2020,Maine,23,4792,134
9/11/2020,Maryland,24,115217,3828
9/11/2020,Massachusetts,25,123986,9180
9/11/2020,Michigan,26,122319,6900
9/11/2020,Minnesota,27,82768,1949
9/11/2020,Mississippi,28,89175,2670
9/11/2020,Missouri,29,101285,1784
9/11/2020,Montana,30,8817,132
9/11/2020,Nebraska,31,37841,449
9/11/2020,Nevada,32,72886,1441
9/11/2020,New Hampshire,33,7620,434
9/11/2020,New Jersey,34,197677,16023
9/11/2020,New Mexico,35,26563,818
9/11/2020,New York,36,447498,32619
9/11/2020,North Carolina,37,182934,3050
9/11/2020,North Dakota,38,14687,167
9/11/2020,Northern Mariana Islands,69,59,2
9/11/2020,Ohio,39,135326,4403
9/11/2020,Oklahoma,40,67642,888
9/11/2020,Oregon,41,28888,500
9/11/2020,Pennsylvania,42,147744,7914
9/11/2020,Puerto Rico,72,36581,523
9/11/2020,Rhode Island,44,22905,1071
9/11/2020,South Carolina,45,129046,3028
9/11/2020,South Dakota,46,16117,177
9/11/2020,Tennessee,47,167263,1999
9/11/2020,Texas,48,683295,14279
9/11/2020,Utah,49,56789,433
9/11/2020,Vermont,50,1668,58
9/11/2020,Virgin Islands,78,1201,18
9/11/2020,Virginia,51,131640,2711
9/11/2020,Washington,53,82590,2079
9/11/2020,West Virginia,54,12174,263
9/11/2020,Wisconsin,55,91672,1206
9/11/2020,Wyoming,56,4264,42
9/12/2020,Alabama,1,137646,2350
9/12/2020,Alaska,2,7074,41
9/12/2020,Arizona,4,208128,5316
9/12/2020,Arkansas,5,69710,969
9/12/2020,California,6,760582,14333
9/12/2020,Colorado,8,61311,1994
9/12/2020,Connecticut,9,54326,4480
9/12/2020,Delaware,10,18726,613
9/12/2020,District of Columbia,11,14552,616
9/12/2020,Florida,12,661563,12599
9/12/2020,Georgia,13,276319,6144
9/12/2020,Guam,66,2832,24
9/12/2020,Hawaii,15,10696,96
9/12/2020,Idaho,16,35588,416
9/12/2020,Illinois,17,262957,8546
9/12/2020,Indiana,18,106777,3437
9/12/2020,Iowa,19,74204,1218
9/12/2020,Kansas,20,49398,533
9/12/2020,Kentucky,21,60187,1099
9/12/2020,Louisiana,22,157109,5202
9/12/2020,Maine,23,4834,135
9/12/2020,Maryland,24,115876,3836
9/12/2020,Massachusetts,25,124540,9196
9/12/2020,Michigan,26,123048,6912
9/12/2020,Minnesota,27,83640,1958
9/12/2020,Mississippi,28,89620,2685
9/12/2020,Missouri,29,103085,1802
9/12/2020,Montana,30,8946,134
9/12/2020,Nebraska,31,38108,449
9/12/2020,Nevada,32,73291,1453
9/12/2020,New Hampshire,33,7652,435
9/12/2020,New Jersey,34,198126,16027
9/12/2020,New Mexico,35,26661,821
9/12/2020,New York,36,448347,32625
9/12/2020,North Carolina,37,184305,3073
9/12/2020,North Dakota,38,15154,170
9/12/2020,Northern Mariana Islands,69,60,2
9/12/2020,Ohio,39,136568,4411
9/12/2020,Oklahoma,40,68659,899
9/12/2020,Oregon,41,29156,505
9/12/2020,Pennsylvania,42,148635,7915
9/12/2020,Puerto Rico,72,37092,535
9/12/2020,Rhode Island,44,22905,1071
9/12/2020,South Carolina,45,129978,3040
9/12/2020,South Dakota,46,16437,183
9/12/2020,Tennessee,47,168552,2040
9/12/2020,Texas,48,685921,14384
9/12/2020,Utah,49,57276,434
9/12/2020,Vermont,50,1677,58
9/12/2020,Virgin Islands,78,1220,19
9/12/2020,Virginia,51,132940,2722
9/12/2020,Washington,53,82957,2079
9/12/2020,West Virginia,54,12521,265
9/12/2020,Wisconsin,55,93102,1218
9/12/2020,Wyoming,56,4297,42
9/13/2020,Alabama,1,138755,2351
9/13/2020,Alaska,2,7136,41
9/13/2020,Arizona,4,208514,5322
9/13/2020,Arkansas,5,70219,981
9/13/2020,California,6,763390,14386
9/13/2020,Colorado,8,61641,1994
9/13/2020,Connecticut,9,54326,4480
9/13/2020,Delaware,10,18849,615
9/13/2020,District of Columbia,11,14592,616
9/13/2020,Florida,12,663986,12607
9/13/2020,Georgia,13,277715,6191
9/13/2020,Guam,66,2832,24
9/13/2020,Hawaii,15,10808,98
9/13/2020,Idaho,16,35693,416
9/13/2020,Illinois,17,264340,8562
9/13/2020,Indiana,18,108020,3438
9/13/2020,Iowa,19,74675,1220
9/13/2020,Kansas,20,49408,536
9/13/2020,Kentucky,21,60607,1102
9/13/2020,Louisiana,22,158390,5235
9/13/2020,Maine,23,4863,136
9/13/2020,Maryland,24,116600,3838
9/13/2020,Massachusetts,25,124826,9210
9/13/2020,Michigan,26,123075,6912
9/13/2020,Minnesota,27,84363,1971
9/13/2020,Mississippi,28,89874,2697
9/13/2020,Missouri,29,104603,1812
9/13/2020,Montana,30,9037,136
9/13/2020,Nebraska,31,38188,449
9/13/2020,Nevada,32,73648,1454
9/13/2020,New Hampshire,33,7696,436
9/13/2020,New Jersey,34,198423,16031
9/13/2020,New Mexico,35,26761,823
9/13/2020,New York,36,449072,32629
9/13/2020,North Carolina,37,185325,3080
9/13/2020,North Dakota,38,15580,171
9/13/2020,Northern Mariana Islands,69,60,2
9/13/2020,Ohio,39,137405,4415
9/13/2020,Oklahoma,40,69354,905
9/13/2020,Oregon,41,29337,509
9/13/2020,Pennsylvania,42,148635,7915
9/13/2020,Puerto Rico,72,37380,539
9/13/2020,Rhode Island,44,22905,1071
9/13/2020,South Carolina,45,131864,3064
9/13/2020,South Dakota,46,16638,184
9/13/2020,Tennessee,47,169310,2055
9/13/2020,Texas,48,689941,14458
9/13/2020,Utah,49,57892,434
9/13/2020,Vermont,50,1684,58
9/13/2020,Virgin Islands,78,1220,19
9/13/2020,Virginia,51,133814,2724
9/13/2020,Washington,53,83177,2079
9/13/2020,West Virginia,54,12699,266
9/13/2020,Wisconsin,55,94723,1219
9/13/2020,Wyoming,56,4346,42
9/14/2020,Alabama,1,139459,2355
9/14/2020,Alaska,2,7213,41
9/14/2020,Arizona,4,208726,5322
9/14/2020,Arkansas,5,70627,992
9/14/2020,California,6,767063,14458
9/14/2020,Colorado,8,62032,2000
9/14/2020,Connecticut,9,54895,4485
9/14/2020,Delaware,10,18937,617
9/14/2020,District of Columbia,11,14622,616
9/14/2020,Florida,12,665722,12641
9/14/2020,Georgia,13,278699,6211
9/14/2020,Guam,66,2896,27
9/14/2020,Hawaii,15,10887,98
9/14/2020,Idaho,16,35984,420
9/14/2020,Illinois,17,265869,8571
9/14/2020,Indiana,18,108755,3439
9/14/2020,Iowa,19,75069,1233
9/14/2020,Kansas,20,50871,546
9/14/2020,Kentucky,21,61182,1105
9/14/2020,Louisiana,22,158882,5252
9/14/2020,Maine,23,4903,136
9/14/2020,Maryland,24,117147,3839
9/14/2020,Massachusetts,25,125080,9219
9/14/2020,Michigan,26,124276,6922
9/14/2020,Minnesota,27,85001,1974
9/14/2020,Mississippi,28,90018,2706
9/14/2020,Missouri,29,106057,1812
9/14/2020,Montana,30,9164,139
9/14/2020,Nebraska,31,38642,450
9/14/2020,Nevada,32,73889,1456
9/14/2020,New Hampshire,33,7714,436
9/14/2020,New Jersey,34,198757,16034
9/14/2020,New Mexico,35,26842,823
9/14/2020,New York,36,449658,32639
9/14/2020,North Carolina,37,186447,3094
9/14/2020,North Dakota,38,15834,173
9/14/2020,Northern Mariana Islands,69,61,2
9/14/2020,Ohio,39,138484,4419
9/14/2020,Oklahoma,40,70223,905
9/14/2020,Oregon,41,29488,511
9/14/2020,Pennsylvania,42,150044,7940
9/14/2020,Puerto Rico,72,37750,542
9/14/2020,Rhode Island,44,23130,1075
9/14/2020,South Carolina,45,132680,3077
9/14/2020,South Dakota,46,16801,184
9/14/2020,Tennessee,47,171498,2073
9/14/2020,Texas,48,694547,14508
9/14/2020,Utah,49,58451,436
9/14/2020,Vermont,50,1696,58
9/14/2020,Virgin Islands,78,1221,19
9/14/2020,Virginia,51,134571,2743
